time, step, current, voltage, chgAh, disAh
42612.0159, 5.0000, -0.1756, 3.1626, 2.9227, 4.7225
42613.0159, 5.0000, -0.1775, 3.1630, 2.9228, 4.7225
42614.0159, 5.0000, -0.1776, 3.1632, 2.9228, 4.7225
42615.0159, 5.0000, 0.0852, 3.1590, 2.9228, 4.7225
42616.0159, 5.0000, 0.0652, 3.1591, 2.9228, 4.7225
42617.0159, 5.0000, 0.0589, 3.1593, 2.9228, 4.7225
42618.0159, 5.0000, -0.5199, 3.1695, 2.9229, 4.7225
42619.0159, 5.0000, -1.0499, 3.1807, 2.9231, 4.7225
42620.0159, 5.0000, -1.4920, 3.1911, 2.9234, 4.7225
42621.0159, 5.0000, -2.1254, 3.2056, 2.9239, 4.7225
42622.0159, 5.0000, -3.9464, 3.2424, 2.9246, 4.7225
42623.0159, 5.0000, -4.4213, 3.2589, 2.9258, 4.7225
42624.0159, 5.0000, -2.5258, 3.2321, 2.9268, 4.7225
42625.0159, 5.0000, -2.2767, 3.2289, 2.9275, 4.7225
42626.0159, 5.0000, 2.0299, 3.1526, 2.9279, 4.7228
42627.0159, 5.0000, 2.8824, 3.1280, 2.9280, 4.7235
42628.0159, 5.0000, 1.5434, 3.1447, 2.9280, 4.7242
42629.0159, 5.0000, 0.1987, 3.1670, 2.9280, 4.7245
42630.0159, 5.0000, 0.7008, 3.1584, 2.9280, 4.7246
42631.0159, 5.0000, 0.3245, 3.1642, 2.9281, 4.7248
42632.0159, 5.0000, 0.0062, 3.1700, 2.9281, 4.7248
42633.0159, 5.0000, -2.1625, 3.2108, 2.9284, 4.7248
42634.0159, 5.0000, 1.0622, 3.1559, 2.9288, 4.7251
42635.0159, 5.0000, 6.4732, 3.0504, 2.9289, 4.7263
42636.0159, 5.0000, 4.2176, 3.0770, 2.9289, 4.7278
42637.0159, 5.0000, 6.0885, 3.0354, 2.9289, 4.7292
42638.0159, 5.0000, 5.6778, 3.0325, 2.9289, 4.7308
42639.0159, 5.0000, 2.5500, 3.0835, 2.9289, 4.7319
42640.0159, 5.0000, 0.7455, 3.1182, 2.9289, 4.7324
42641.0159, 5.0000, -0.0432, 3.1362, 2.9290, 4.7325
42642.0159, 5.0000, -1.6445, 3.1703, 2.9292, 4.7325
42643.0159, 5.0000, -3.5540, 3.2129, 2.9300, 4.7325
42644.0159, 5.0000, -4.3760, 3.2372, 2.9311, 4.7325
42645.0159, 5.0000, -4.0892, 3.2403, 2.9323, 4.7325
42646.0159, 5.0000, -4.5002, 3.2547, 2.9335, 4.7325
42647.0159, 5.0000, -5.7377, 3.2844, 2.9350, 4.7325
42648.0159, 5.0000, -5.9735, 3.2969, 2.9366, 4.7325
42649.0159, 5.0000, -6.1301, 3.3071, 2.9383, 4.7325
42650.0159, 5.0000, -6.6983, 3.3242, 2.9401, 4.7325
42651.0159, 5.0000, -6.8999, 3.3345, 2.9420, 4.7325
42652.0159, 5.0000, -5.7504, 3.3201, 2.9437, 4.7325
42653.0159, 5.0000, -4.8770, 3.3086, 2.9451, 4.7325
42654.0159, 5.0000, -5.5035, 3.3228, 2.9466, 4.7325
42655.0159, 5.0000, -5.3321, 3.3238, 2.9481, 4.7325
42656.0159, 5.0000, -4.5061, 3.3125, 2.9494, 4.7325
42657.0159, 5.0000, -3.8200, 3.3024, 2.9505, 4.7325
42658.0159, 5.0000, -2.0868, 3.2722, 2.9512, 4.7325
42659.0159, 5.0000, 0.0159, 3.2326, 2.9513, 4.7325
42660.0159, 5.0000, 0.0297, 3.2287, 2.9513, 4.7325
42661.0159, 5.0000, 0.0280, 3.2262, 2.9513, 4.7325
42662.0159, 5.0000, 0.0287, 3.2241, 2.9513, 4.7325
42663.0159, 5.0000, 0.0224, 3.2224, 2.9513, 4.7325
42664.0159, 5.0000, 0.0210, 3.2208, 2.9513, 4.7325
42665.0159, 5.0000, 0.0214, 3.2194, 2.9513, 4.7325
42666.0159, 5.0000, 0.0204, 3.2182, 2.9513, 4.7325
42667.0159, 5.0000, 0.0106, 3.2172, 2.9513, 4.7325
42668.0159, 5.0000, -1.2189, 3.2395, 2.9516, 4.7325
42669.0159, 5.0000, -5.3940, 3.3193, 2.9531, 4.7325
42670.0159, 5.0000, -0.0099, 3.2254, 2.9531, 4.7325
42671.0159, 5.0000, -0.0051, 3.2227, 2.9531, 4.7325
42672.0159, 5.0000, -0.0074, 3.2208, 2.9531, 4.7325
42673.0159, 5.0000, -0.0101, 3.2196, 2.9531, 4.7325
42674.0159, 5.0000, -0.0048, 3.2185, 2.9531, 4.7325
42675.0159, 5.0000, -0.0059, 3.2174, 2.9531, 4.7325
42676.0159, 5.0000, -0.4034, 3.2229, 2.9531, 4.7325
42677.0159, 5.0000, -4.9919, 3.2964, 2.9533, 4.7325
42678.0159, 5.0000, -4.8556, 3.3089, 2.9547, 4.7325
42679.0159, 5.0000, -3.9179, 3.2999, 2.9560, 4.7325
42680.0159, 5.0000, -0.0025, 3.2389, 2.9570, 4.7325
42681.0159, 5.0000, 0.0151, 3.2311, 2.9570, 4.7325
42682.0159, 5.0000, 0.0249, 3.2280, 2.9570, 4.7325
42683.0159, 5.0000, 0.0386, 3.2259, 2.9570, 4.7325
